name,year,region,area,population,gdp
Greenland,2007,Arctic Region,2175600,56344,0.02
Greenland,2008,Arctic Region,2175600,56344,0.02
Greenland,2009,Arctic Region,2175600,57600,0.02
Greenland,2010,Arctic Region,2175600,57637,0.015
Grenada,1989,Central America and the Caribbean,340,84480,5.9999999E-2
Grenada,1990,Central America and the Caribbean,340,84135,5.0000001E-2
Grenada,1991,Central America and the Caribbean,340,83812,5.4000001E-2
Grenada,1992,Central America and the Caribbean,340,83556,5.2000001E-2
Grenada,1995,Central America and the Caribbean,340,94486,4.9999999E-3
Grenada,1996,Central America and the Caribbean,340,94961,2.9999999E-2
Grenada,1997,Central America and the Caribbean,340,95537,2.9999999E-2
Grenada,1998,Central America and the Caribbean,340,96217,3.0999999E-2
Grenada,1999,Central America and the Caribbean,340,97008,5.0000001E-2
Grenada,2000,Central America and the Caribbean,340,89018,5.0000001E-2
Grenada,2001,Central America and the Caribbean,340,89227,0.07
Grenada,2002,Central America and the Caribbean,340,89211,6.4999998E-2
Grenada,2003,Central America and the Caribbean,340,89258,0.025
Grenada,2004,Central America and the Caribbean,340,89357,0.025
Grenada,2005,Central America and the Caribbean,340,89502,0.025
Grenada,2006,Central America and the Caribbean,340,89703,8.9999996E-3
Grenada,2007,Central America and the Caribbean,340,119971,8.9999996E-3
Grenada,2008,Central America and the Caribbean,340,89971,8.9999996E-3
Grenada,2009,Central America and the Caribbean,340,90739,0.037
Guadeloupe,1989,Central America and the Caribbean,1780,341430,0.15700001
Guadeloupe,1990,Central America and the Caribbean,1780,342175,
Guadeloupe,1991,Central America and the Caribbean,1780,344897,
Guadeloupe,1992,Central America and the Caribbean,1780,409132,
Guadeloupe,1993,Central America and the Caribbean,1780,422114,
Guadeloupe,1994,Central America and the Caribbean,1780,428947,
Guadeloupe,1995,Central America and the Caribbean,1780,402815,
Guadeloupe,1996,Central America and the Caribbean,1780,407768,
Guadeloupe,1997,Central America and the Caribbean,1780,411823,
Guadeloupe,1998,Central America and the Caribbean,1780,416439,
Guadeloupe,1999,Central America and the Caribbean,1780,420943,
Guadeloupe,2000,Central America and the Caribbean,1780,426493,
Guadeloupe,2001,Central America and the Caribbean,1780,431170,
Guadeloupe,2002,Central America and the Caribbean,1780,435739,
Guadeloupe,2003,Central America and the Caribbean,1780,440189,
Guadeloupe,2004,Central America and the Caribbean,1780,444515,
Guadeloupe,2005,Central America and the Caribbean,1780,448713,
Guadeloupe,2006,Central America and the Caribbean,1780,452776,
Guadeloupe,2007,Central America and the Caribbean,1780,,
Guadeloupe,2008,Central America and the Caribbean,1780,,
Guadeloupe,2009,Central America and the Caribbean,1780,,
Guadeloupe,2010,Central America and the Caribbean,1780,,
Guadeloupe,2011,Central America and the Caribbean,1780,,
Guatemala,1989,Central America and the Caribbean,108890,9116877,3.9999999E-2
Guatemala,1990,Central America and the Caribbean,108890,9097636,0.013
Guatemala,1991,Central America and the Caribbean,108890,9266018,0.035
Guatemala,1992,Central America and the Caribbean,108890,9784275,2.9999999E-2
Guatemala,1993,Central America and the Caribbean,108890,10446015,4.1999999E-2
Guatemala,1994,Central America and the Caribbean,108890,10721387,3.9999999E-2
Guatemala,1995,Central America and the Caribbean,108890,10998602,3.9999999E-2
Guatemala,1996,Central America and the Caribbean,108890,11277614,4.8999999E-2
Guatemala,1997,Central America and the Caribbean,108890,11685695,2.9999999E-2
Guatemala,1998,Central America and the Caribbean,108890,12007580,4.1000001E-2
Guatemala,1999,Central America and the Caribbean,108890,12335580,5.0000001E-2
Guatemala,2000,Central America and the Caribbean,108890,12639939,0.035
Guatemala,2001,Central America and the Caribbean,108890,12974361,2.9999999E-2
Guatemala,2002,Central America and the Caribbean,108890,13314079,0.023
Guatemala,2003,Central America and the Caribbean,108890,13909384,0.022
Guatemala,2004,Central America and the Caribbean,108890,14280596,0.021
Guatemala,2005,Central America and the Caribbean,108890,14655189,2.6000001E-2
Guatemala,2006,Central America and the Caribbean,108890,12293545,3.2000002E-2
Guatemala,2007,Central America and the Caribbean,108890,12728111,0.046
Guatemala,2008,Central America and the Caribbean,108890,12728111,5.6000002E-2
Guatemala,2009,Central America and the Caribbean,108890,13276517,3.7999999E-2
Guatemala,2010,Central America and the Caribbean,108890,13550440,6.0000001E-3
Guatemala,2011,Central America and the Caribbean,108890,13824463,2.6000001E-2
Guinea,1989,Africa,245860,7086445,0.059
Guinea,1990,Africa,245860,7269240,5.0000001E-2
Guinea,1991,Africa,245860,7455850,0.044
Guinea,1992,Africa,245860,7783926,4.3000001E-2
Guinea,1993,Africa,245860,6236506,4.3000001E-2
Guinea,1994,Africa,245860,6391536,3.2000002E-2
Guinea,1995,Africa,245860,6549336,8.0000004E-3
Guinea,1996,Africa,245860,7411981,3.9999999E-2
Guinea,1997,Africa,245860,7405375,5.9999999E-2
Guinea,1998,Africa,245860,7477110,0.048
Guinea,1999,Africa,245860,7538953,4.8999999E-2
Guinea,2000,Africa,245860,7466200,0.037
Guinea,2001,Africa,245860,7613870,5.0000001E-2
Guinea,2002,Africa,245860,7775065,0.033
Guinea,2003,Africa,245860,9030220,0.037
Guinea,2004,Africa,245860,9246462,2.9999999E-2
Guinea,2005,Africa,245860,9467866,9.9999998E-3
Guinea,2006,Africa,245860,9690222,0.02
Guinea,2007,Africa,245860,9947814,0.037
Guinea,2008,Africa,245860,9947814,0.015
Guinea,2009,Africa,245860,10057975,2.8999999E-2
Guinea,2011,Africa,245860,10601009,1.8999999E-2
Guyana,1989,South America,214970,765461,7.0000002E-3
Guyana,1992,South America,214970,739431,5.9999999E-2
Guyana,1993,South America,214970,734640,0.07
Guyana,1994,South America,214970,729425,8.2999997E-2
Guyana,1995,South America,214970,723774,8.5000001E-2
Guyana,1996,South America,214970,712091,5.0999999E-2
Guyana,1997,South America,214970,706116,7.9000004E-2
Guyana,1998,South America,214970,707954,5.0000001E-2
Guyana,2000,South America,214970,697286,1.7999999E-2
Guyana,2001,South America,214970,697181,2.9999999E-2
Guyana,2002,South America,214970,698209,2.8000001E-2
Guyana,2003,South America,214970,702100,0.011
Guyana,2004,South America,214970,705803,4.9999999E-3
Guyana,2005,South America,214970,765283,1.8999999E-2
Guyana,2007,South America,214970,769095,4.5000002E-2
Guyana,2008,South America,214970,769095,4.5000002E-2
Guyana,2009,South America,214970,772298,3.2000002E-2
Guyana,2010,South America,214970,748486,0.023
Guyana,2011,South America,214970,744768,3.5999998E-2
Haiti,1989,Central America and the Caribbean,27750,6322198,4.9999999E-3
Haiti,1990,Central America and the Caribbean,27750,6142141,0.003
Haiti,1996,Central America and the Caribbean,27750,6731539,4.5000002E-2
Haiti,1997,Central America and the Caribbean,27750,6611407,0.02
Haiti,1998,Central America and the Caribbean,27750,6780501,0.011
Haiti,1999,Central America and the Caribbean,27750,6884264,2.9999999E-2
Haiti,2000,Central America and the Caribbean,27750,6867995,0.024
Haiti,2001,Central America and the Caribbean,27750,6964549,0.012
Haiti,2004,Central America and the Caribbean,27750,7656166,0
Haiti,2006,Central America and the Caribbean,27750,8308504,1.7999999E-2
Haiti,2007,Central America and the Caribbean,27750,8706497,0.025
Haiti,2008,Central America and the Caribbean,27750,8706497,0.035
Haiti,2009,Central America and the Caribbean,27750,9035536,0.023
Haiti,2010,Central America and the Caribbean,27750,9648924,2.8999999E-2
Honduras,1989,Central America and the Caribbean,112090,5103772,3.9999999E-2
Honduras,1990,Central America and the Caribbean,112090,5259699,3.9999999E-2
Honduras,1993,Central America and the Caribbean,112090,5170108,3.5999998E-2
Honduras,1994,Central America and the Caribbean,112090,5314794,0.037
Honduras,1996,Central America and the Caribbean,112090,5605193,3.9999999E-2
Honduras,1997,Central America and the Caribbean,112090,5751384,2.9999999E-2
Honduras,1998,Central America and the Caribbean,112090,5861955,4.5000002E-2
Honduras,1999,Central America and the Caribbean,112090,5997327,2.9999999E-2
Honduras,2001,Central America and the Caribbean,112090,6406052,5.0000001E-2
Honduras,2002,Central America and the Caribbean,112090,6560608,0.021
Honduras,2003,Central America and the Caribbean,112090,6669789,0.025
Honduras,2004,Central America and the Caribbean,112090,6823568,2.9999999E-2
Honduras,2005,Central America and the Caribbean,112090,6975204,4.1999999E-2
Honduras,2006,Central America and the Caribbean,112090,7326496,4.1999999E-2
Honduras,2007,Central America and the Caribbean,112090,7483763,5.9999999E-2
Honduras,2008,Central America and the Caribbean,112090,7483763,5.9999999E-2
Honduras,2009,Central America and the Caribbean,112090,7792854,3.9999999E-2
Honduras,2011,Central America and the Caribbean,112090,8143564,2.8000001E-2
Hong Kong,1989,Southeast Asia,1040,5709330,0.13600001
Hong Kong,1990,Southeast Asia,1040,5759990,2.9999999E-2
Hong Kong,1991,Southeast Asia,1040,5855800,0.025
Hong Kong,1992,Southeast Asia,1040,5889095,3.7999999E-2
Hong Kong,1993,Southeast Asia,1040,5552965,0.059
Hong Kong,1994,Southeast Asia,1040,5548754,5.2000001E-2
Hong Kong,1995,Southeast Asia,1040,5542869,0.055
Hong Kong,1996,Southeast Asia,1040,6305413,5.0000001E-2
Hong Kong,1997,Southeast Asia,1040,6547189,4.6999998E-2
Hong Kong,1998,Southeast Asia,1040,6706965,0.055
Hong Kong,2000,Southeast Asia,1040,7116302,1.7999999E-2
Hong Kong,2001,Southeast Asia,1040,7210505,0.1
Hong Kong,2002,Southeast Asia,1040,7303334,0
Hong Kong,2003,Southeast Asia,1040,7394170,0.023
Hong Kong,2004,Southeast Asia,1040,6855125,0.033
Hong Kong,2005,Southeast Asia,1040,6898686,7.9000004E-2
Hong Kong,2006,Southeast Asia,1040,6940432,7.2999999E-2
Hong Kong,2007,Southeast Asia,1040,7010412,6.8000004E-2
Hong Kong,2008,Southeast Asia,1040,6980412,5.7999998E-2
Hong Kong,2009,Southeast Asia,1040,7055071,2.8000001E-2
Hong Kong,2011,Southeast Asia,1040,7122508,6.8000004E-2
Hungary,1989,Ethnic Groups in Eastern Europe, Europe,93030,10566944,
Hungary,1990,Ethnic Groups in Eastern Europe, Europe,93030,10568686,
Hungary,1991,Ethnic Groups in Eastern Europe, Europe,93030,10558001,
Hungary,1995,Ethnic Groups in Eastern Europe, Europe,93030,10318838,2.9999999E-2
Hungary,1996,Ethnic Groups in Eastern Europe, Europe,93030,10002541,0.015
Hungary,1997,Ethnic Groups in Eastern Europe, Europe,93030,10232404,4.9999999E-3
Hungary,1998,Ethnic Groups in Eastern Europe, Europe,93030,10208127,0.044
Hungary,1999,Ethnic Groups in Eastern Europe, Europe,93030,10186372,5.0000001E-2
Hungary,2000,Ethnic Groups in Eastern Europe, Europe,93030,10138844,3.9999999E-2
Hungary,2001,Ethnic Groups in Eastern Europe, Europe,93030,10106017,0.055
Hungary,2002,Ethnic Groups in Eastern Europe, Europe,93030,10075034,3.9000001E-2
Hungary,2003,Ethnic Groups in Eastern Europe, Europe,93030,10045407,0.033
Hungary,2004,Ethnic Groups in Eastern Europe, Europe,93030,10032375,2.8999999E-2
Hungary,2005,Ethnic Groups in Eastern Europe, Europe,93030,10006835,3.9000001E-2
Hungary,2006,Ethnic Groups in Eastern Europe, Europe,93030,9981334,4.1000001E-2
Hungary,2007,Ethnic Groups in Eastern Europe, Europe,93030,9956108,3.9000001E-2
Hungary,2008,Ethnic Groups in Eastern Europe, Europe,93030,9956108,0.021
Hungary,2011,Ethnic Groups in Eastern Europe, Europe,93030,9976062,0.012
Iceland,1989,Arctic Region,103000,248501,0.066
Iceland,1991,Arctic Region,103000,259742,0
Iceland,1992,Arctic Region,103000,259012,0.003
Iceland,1994,Arctic Region,103000,263599,4.0000002E-3
Iceland,1995,Arctic Region,103000,265998,0.024
Iceland,1996,Arctic Region,103000,270292,3.2000002E-2
Iceland,1997,Arctic Region,103000,269697,0.033
Iceland,1998,Arctic Region,103000,271033,4.8999999E-2
Iceland,1999,Arctic Region,103000,272512,5.0999999E-2
Iceland,2000,Arctic Region,103000,276365,4.5000002E-2
Iceland,2001,Arctic Region,103000,277906,4.3000001E-2
Iceland,2002,Arctic Region,103000,279384,4.3000001E-2
Iceland,2004,Arctic Region,103000,293966,2.6000001E-2
Iceland,2005,Arctic Region,103000,296737,1.7999999E-2
Iceland,2006,Arctic Region,103000,299388,5.6000002E-2
Iceland,2007,Arctic Region,103000,301931,2.6000001E-2
Iceland,2008,Arctic Region,103000,301931,1.7999999E-2
India,1989,Asia,3287590,833421982,
India,1990,Asia,3287590,849746001,
India,1991,Asia,3287590,866351738,
India,1992,Asia,3287590,886362180,0.025
India,1993,Asia,3287590,903158968,3.9999999E-2
India,1994,Asia,3287590,,
India,1995,Asia,3287590,936545814,5.0000001E-2
India,1996,Asia,3287590,952107694,0.055
India,1997,Asia,3287590,966783171,6.4999998E-2
India,1998,Asia,3287590,984003683,5.0000001E-2
India,1999,Asia,3287590,1000848550,5.4000001E-2
India,2000,Asia,3287590,1014003817,0.055
India,2001,Asia,3287590,1029991145,5.9999999E-2
India,2002,Asia,3287590,1045845226,5.0000001E-2
India,2003,Asia,3287590,1049700118,4.3000001E-2
India,2004,Asia,3287590,1065070607,8.2999997E-2
India,2005,Asia,3287590,1080264388,6.1999999E-2
India,2006,Asia,3287590,1095351995,8.3999999E-2
India,2007,Asia,3287590,1129866154,0.092
India,2008,Asia,3287590,1129866154,8.5000001E-2
India,2009,Asia,3287590,1166079217,0.066
India,2010,Asia,3287590,1173108018,7.4000001E-2
India,2011,Asia,3287590,1189172906,0.104
Indonesia,1989,Southeast Asia,1919440,187651163,
Indonesia,1990,Southeast Asia,1919440,190136221,
Indonesia,1991,Southeast Asia,1919440,193560494,5.9999999E-2
Indonesia,1992,Southeast Asia,1919440,195683531,5.9999999E-2
Indonesia,1993,Southeast Asia,1919440,197232428,5.9999999E-2
Indonesia,1994,Southeast Asia,1919440,200409741,6.4999998E-2
Indonesia,1995,Southeast Asia,1919440,203583886,6.7000002E-2
Indonesia,1996,Southeast Asia,1919440,206611600,7.5000003E-2
Indonesia,1997,Southeast Asia,1919440,209774138,0.07
Indonesia,1998,Southeast Asia,1919440,212941810,3.9999999E-2
Indonesia,2000,Southeast Asia,1919440,224784210,0
Indonesia,2001,Southeast Asia,1919440,228437870,0.048
Indonesia,2002,Southeast Asia,1919440,231328092,0.033
Indonesia,2003,Southeast Asia,1919440,234893453,0.037
Indonesia,2004,Southeast Asia,1919440,238452952,4.1000001E-2
Indonesia,2005,Southeast Asia,1919440,241973879,4.8999999E-2
Indonesia,2006,Southeast Asia,1919440,245452739,5.6000002E-2
Indonesia,2007,Southeast Asia,1919440,234693997,0.055
Indonesia,2008,Southeast Asia,1919440,234693997,6.1000001E-2
Indonesia,2009,Southeast Asia,1919440,240271522,6.1000001E-2
Indonesia,2010,Southeast Asia,1919440,242968342,4.5000002E-2
Indonesia,2011,Southeast Asia,1919440,245613043,6.1000001E-2
Iran,1989,Middle East,1648000,53866523,
Iran,1990,Middle East,1648000,55647001,
Iran,1991,Middle East,1648000,59051082,
Iran,1992,Middle East,1648000,61183138,
Iran,1993,Middle East,1648000,63369809,5.9999999E-2
Iran,1994,Middle East,1648000,65615474,2.9999999E-2
Iran,1997,Middle East,1648000,67540002,3.5999998E-2
Iran,1998,Middle East,1648000,68959931,3.2000002E-2
Iran,2000,Middle East,1648000,65619636,9.9999998E-3
Iran,2001,Middle East,1648000,66128965,2.9999999E-2
Iran,2002,Middle East,1648000,66622704,5.0000001E-2
Iran,2003,Middle East,1648000,68278826,7.5999998E-2
Iran,2004,Middle East,1648000,69018924,6.1000001E-2
Iran,2005,Middle East,1648000,68017860,6.3000001E-2
Iran,2006,Middle East,1648000,68688433,6.8999998E-2
Iran,2007,Middle East,1648000,65397521,4.3000001E-2
Iran,2008,Middle East,1648000,65397521,4.3000001E-2
Iran,2009,Middle East,1648000,66429284,6.4999998E-2
Iran,2010,Middle East,1648000,76923300,0.015
Iran,2011,Middle East,1648000,77891220,9.9999998E-3
Iraq,1989,Middle East,437072,18073963,
Iraq,1990,Middle East,437072,18781770,
Iraq,1991,Middle East,437072,19524718,
Iraq,1992,Middle East,437072,18445847,
Iraq,1993,Middle East,437072,19161956,0.1
Iraq,1994,Middle East,437072,19889666,
Iraq,1995,Middle East,437072,20643769,
Iraq,1996,Middle East,437072,21422292,
Iraq,1997,Middle East,437072,22219289,0
Iraq,1998,Middle East,437072,21722287,0
Iraq,1999,Middle East,437072,22427150,0.1
Iraq,2000,Middle East,437072,22675617,0.13
Iraq,2001,Middle East,437072,23331985,0.15000001
Iraq,2005,Middle East,437072,26074906,0.523
Iraq,2007,Middle East,437072,27499638,0.024
Iraq,2008,Middle East,437072,27499638,5.0000001E-2
Iraq,2009,Middle East,437072,28945657,9.7999997E-2
Iraq,2010,Middle East,437072,29671605,4.5000002E-2
Iraq,2011,Middle East,437072,30399572,8.0000004E-3
Ireland,1989,Europe,70280,3550352,
Ireland,1990,Europe,70280,3500212,4.3000001E-2
Ireland,1991,Europe,70280,3489165,4.1000001E-2
Ireland,1992,Europe,70280,3521207,0.013
Ireland,1993,Europe,70280,3529566,0.02
Ireland,1994,Europe,70280,3539296,2.7000001E-2
Ireland,1995,Europe,70280,3550448,0.055
Ireland,1996,Europe,70280,3566833,0.07
Ireland,1997,Europe,70280,3606952,0.07
Ireland,1998,Europe,70280,3619480,5.9999999E-2
Ireland,1999,Europe,70280,3632944,9.4999999E-2
Ireland,2000,Europe,70280,3797257,8.3999999E-2
Ireland,2001,Europe,70280,3840838,9.8999999E-2
Ireland,2002,Europe,70280,3883159,5.6000002E-2
Ireland,2003,Europe,70280,3924140,6.8999998E-2
Ireland,2004,Europe,70280,3969558,0.014
Ireland,2005,Europe,70280,4015676,5.0999999E-2
Ireland,2006,Europe,70280,4062235,0.055
Ireland,2007,Europe,70280,4109086,5.9999999E-2
Ireland,2008,Europe,70280,4109086,5.2999999E-2
Israel,1989,Middle East,20770,4371478,
Israel,1990,Middle East,20770,4409218,
Israel,1991,Middle East,20770,4477105,
Israel,1992,Middle East,20770,4748059,5.0000001E-2
Israel,1993,Middle East,20770,4918946,6.4000003E-2
Israel,1994,Middle East,20770,5050850,0.035
Israel,1995,Middle East,20770,5433134,6.8000004E-2
Israel,1996,Middle East,20770,5421995,7.1000002E-2
Israel,1997,Middle East,20770,5534672,0.046
Israel,1998,Middle East,20770,5643966,1.8999999E-2
Israel,1999,Middle East,20770,5749760,1.8999999E-2
Israel,2000,Middle East,20770,5842454,0.021
Israel,2001,Middle East,20770,5938093,0.059
Israel,2004,Middle East,20770,6199008,0.013
Israel,2005,Middle East,20770,6276883,3.9000001E-2
Israel,2006,Middle East,20770,6352117,5.2000001E-2
Israel,2007,Middle East,20770,6426679,0.048
Israel,2008,Middle East,20770,6426679,5.0999999E-2
Israel,2009,Middle East,20770,7233701,3.9000001E-2
Israel,2010,Middle East,20770,7353985,2.0000001E-3
Israel,2011,Middle East,20770,7473052,0.046
Italy,1989,Europe,301230,57557767,3.9000001E-2
Italy,1990,Europe,301230,57664405,0.033
